ClassLabels,Datapoint,0,1
0,0,-6.75397997220086,-0.5077674834224836
0,0,-6.616890109551644,3.133977291799902
0,0,-6.910731739196988,-0.7878229097226807
0,0,-7.002143054003185,0.4542442646040386
0,0,-6.878814057809869,-0.7700759995056291
0,0,-6.92935995943536,0.9994462182978086
0,0,-7.392054222928278,0.1317530173693759
0,0,-6.57333000813841,-0.36892288092156256
0,0,-7.4413285502295485,0.18766228765468573
0,0,-6.6063026728019745,2.7182605944968135
0,0,-6.681676598051861,4.034047012338214
0,0,-7.473337176900911,-0.26920515893519015
0,0,-5.913877763547428,2.655892648930892
0,0,-7.239964279552208,-0.8934333704653813
0,0,-7.1489480931385385,1.5020711332816936
0,0,-7.07931070922874,0.028888007895347845
0,0,-6.537917435144952,0.7779170944556935
0,0,-6.616129632485865,0.4950483699450502
0,0,-6.864997171875739,-0.23789700131338387
0,0,-7.6555685067610435,-3.098956293297963
0,1,-7.738643757553691,-0.3581028145441081
0,1,-6.990413547465456,0.25209275985824964
0,1,-7.3378407118437545,0.8336310977862704
0,1,-7.629291602658313,0.07139142092004519
0,1,-6.825021016326205,-1.270458179809172
0,1,-7.177051796624896,-1.4112375167134745
0,1,-6.583389110503034,-0.7762588565148227
0,1,-7.244023918690264,-0.4955748664112535
0,1,-5.661444023200909,-1.519698968981651
0,1,-6.4659511562104495,0.40613306478724254
0,1,-7.6228340843571685,-0.512339257664397
0,1,-5.342665636511941,0.48051130368196515
0,1,-6.418482350120945,1.1789576207361998
0,1,-8.74328757633661,0.22820908790112227
0,1,-6.9065399477573175,0.09091864100833436
0,1,-6.977208901775901,0.24064817244767422
0,1,-6.937044559041708,-0.1926117528138383
0,1,-5.990042097205524,-1.348116606938635
0,1,-6.334012051463435,-0.7455549478466359
0,1,-6.256258230209326,-0.2746494651569463
0,2,-10.686419292950216,-0.39229717544189047
0,2,-9.816621581156554,0.43213806392241694
0,2,-8.533060519826087,1.7154889150518442
0,2,-8.75802206979384,2.046255780165474
0,2,-9.62604044960047,1.1994113812154403
0,2,-7.77761248565269,3.7892728416417896
0,2,-7.754997235476726,2.0402973140178897
0,2,-8.69417714796781,1.082129911430916
0,2,-9.420830391954857,0.18415979245438607
0,2,-7.235194596526424,2.5520609943305654
0,2,-11.283362539986276,-1.4098974840391436
0,2,-7.546903962182811,3.1074643579960517
0,2,-7.9211280586467785,4.601932552340953
